price,bedroom,bathroom,area(sqft),country,city,address,propert_type,purpose,furnishing,completion_status,handover,project_name
1490000.0,2.0,3.0,1197.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q3 2025,Binghatti Phoenix
503000.0,2.0,1.0,323.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off-Plan,Q3 2025,Binghatti Phoenix
634999.0,1.0,2.0,785.0, UAE, Dubai, Dubai Silicon Oasis (DSO),Apartment,Sale,Unfurnished,Ready,Q3 2025,Sapphire Residence
879000.0,1.0,2.0,890.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Celine by Vision
1360000.0,2.0,3.0,1320.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Ready,Q1 2026,Celine by Vision
1170000.0,2.0,3.0,1224.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q1 2026,Durar A
1350000.0,2.0,3.0,1270.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Celine by Vision
1062777.0,1.0,2.0,731.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Bond Enclave
1033939.0,1.0,1.0,535.0, UAE, Dubai,Motor City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Sobha Solis Tower A
3650000.0,2.0,2.0,2442.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Seaside by Prestige One
13860000.0,5.0,7.0,11254.0, UAE, Dubai,The Oasis by Emaar,Villa,Sale,Furnished,Off-Plan,Q4 2026,Seaside by Prestige One
43380800.0,5.0,5.0,7707.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Como Residences
850000.0,1.0,2.0,689.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,ELM at Park Five
1026000.0,1.0,2.0,802.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q3 2027,Legado by Prescott
6349940.0,2.0,2.0,1716.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha Seahaven Tower B & C
2600000.0,2.0,4.0,1877.0, UAE, Dubai, DIFC,Apartment,Sale,Furnished,Ready,Q4 2026,Park Towers
12000000.0,3.0,13.0,1877.0, UAE, Dubai, Al Barsha,Apartment,Sale,Unfurnished,Ready,Q4 2026,Al Barsha 2
145000000.0,7.0,9.0,16465.0, UAE, Dubai,Palm Jumeirah,Villa,Sale,Unfurnished,Ready,Q4 2026,Al Barsha 2
762000.0,2.0,1.0,319.0, UAE, Dubai, Al Satwa,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Stamn One
1890000.0,3.0,4.0,2010.0, UAE, Dubai, Dubailand,Townhouse,Sale,Furnished,Off-Plan,Q4 2027,Taormina Village 1
9200000.0,5.0,6.0,5499.0, UAE, Dubai, DAMAC Hills,Villa,Sale,Unfurnished,Ready,Q4 2027,Trump Estates
1290500.0,1.0,2.0,615.0, UAE, Dubai, Al Satwa,Apartment,Sale,Furnished,Off-Plan,Q4 2026,Stamn One
1550000.0,3.0,3.0,1802.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa
2150000.0,1.0,1.0,742.0, UAE, Dubai, Za'abeel,Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa
1650000.0,1.0,2.0,869.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q4 2026,Mimosa
1050000.0,1.0,1.0,692.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa
2350000.0,1.0,2.0,1036.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa
3000000.0,2.0,3.0,1467.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Ready,Q4 2026,Barcelo Residences
610000.0,2.0,1.0,512.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Spirit Tower
1684369.0,3.0,4.0,1265.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Palatium Residences
1169369.0,1.0,2.0,809.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Palatium Residences
953369.0,1.0,1.0,740.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Palatium Residences
1000000.0,1.0,1.0,631.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2026,Palatium Residences
1585000.0,1.0,1.0,690.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2026,Orchid
5500000.0,3.0,4.0,1828.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,The Cove II Building 7
790000.0,2.0,1.0,405.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,One Park Central
6000000.0,3.0,4.0,2310.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2027,One Park Central
3650000.0,2.0,2.0,1170.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,One Park Central
2300000.0,1.0,2.0,1060.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,One Park Central
1400000.0,1.0,2.0,518.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q2 2027,Hartland Waves
888888.0,1.0,1.0,794.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q4 2025,Neva Residences
1230000.0,1.0,1.0,689.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Neva Residences
953755.0,1.0,1.0,690.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q4 2025,Neva Residences
989999.0,1.0,1.0,577.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Neva Residences
800000.0,2.0,1.0,403.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Neva Residences
2100000.0,3.0,3.0,1765.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2025,The Zen
1730000.0,1.0,2.0,1128.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q2 2025,Marina Living
2990000.0,2.0,2.0,1386.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Ready,Q2 2025,Orra Harbour Residences
12000000.0,3.0,13.0,1386.0, UAE, Dubai, Al Barsha,Apartment,Sale,Unfurnished,Ready,Q2 2025,Al Barsha 2
145000000.0,7.0,9.0,16465.0, UAE, Dubai,Palm Jumeirah,Villa,Sale,Unfurnished,Ready,Q2 2025,Al Barsha 2
6250000.0,3.0,4.0,3014.0, UAE, Dubai, Dubai Creek Harbour,Townhouse,Sale,Unfurnished,Off-Plan,Q3 2027,Creek Waters
2100000.0,1.0,1.0,796.0, UAE, Dubai, Mina Rashid,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena
1724888.0,2.0,3.0,1527.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena
910000.0,1.0,2.0,770.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Coventry Gardens
770000.0,1.0,2.0,714.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Coventry Gardens
875843.0,1.0,2.0,694.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Coventry Gardens
1223100.0,2.0,3.0,1037.0, UAE, Dubai, Majan,Apartment,Sale,Furnished,Off-Plan,Q2 2027,Samana Barari Views
1506600.0,2.0,3.0,1194.0, UAE, Dubai, Majan,Apartment,Sale,Furnished,Off-Plan,Q2 2027,Samana Barari Views
820497.0,1.0,2.0,798.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Samana IVY Gardens 2
1483335.0,1.0,2.0,811.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Sky Livings by Peace Homes
666915.0,2.0,1.0,456.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Furnished,Off-Plan,Q1 2027,Cove Edition Residence 4 by Imtiaz
909792.0,1.0,2.0,740.0, UAE, Dubai, Majan,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Samana Barari Views
1178550.0,2.0,3.0,1172.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Furnished,Off-Plan,Q4 2027,Samana IVY Gardens 2
550000.0,2.0,1.0,700.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Furnished,Ready,Q4 2027,Desert Sun
1250000.0,2.0,3.0,1079.0, UAE, Dubai, Majan,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Samana Barari Views
1040000.0,1.0,2.0,797.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,99 Park Place
13900000.0,3.0,4.0,2506.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,Opera Grand
610000.0,1.0,1.0,688.0, UAE, Dubai, Jebel Ali,Apartment,Sale,Furnished,Ready,Q1 2026,Binghatti Hillviews
950000.0,1.0,2.0,633.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2026,Binghatti Hillviews
960000.0,1.0,2.0,634.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower
2950000.0,2.0,3.0,1447.0, UAE, Dubai, Jumeirah Beach Residence (JBR),Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower
2850000.0,2.0,2.0,1236.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower
1600000.0,1.0,2.0,946.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,Forest City Tower
820000.0,2.0,1.0,482.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower
1746150.0,2.0,3.0,1393.0, UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Equiti Garden
1535000.0,2.0,3.0,1164.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts 2
4950000.0,3.0,4.0,2785.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts 2
1487000.0,2.0,3.0,1262.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Samana Lake Views 2
1238000.0,1.0,2.0,790.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Samana Lake Views 2
1124000.0,1.0,2.0,919.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
710000.0,1.0,2.0,861.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts
470000.0,2.0,1.0,430.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts
1800000.0,1.0,2.0,767.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q2 2028,District One
1793100.0,2.0,3.0,1544.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
22500000.0,6.0,8.0,8453.0, UAE, Dubai, Mohammed Bin Rashid City,Villa,Sale,Unfurnished,Off-Plan,Q3 2026,Forest City Tower
1700000.0,1.0,1.0,773.0, UAE, Dubai, Mina Rashid,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Sunridge
3600000.0,4.0,5.0,3400.0, UAE, Dubai, Arabian Ranches 3,Villa,Sale,Unfurnished,Off-Plan,Q2 2026,Raya
2475000.0,3.0,4.0,1960.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q3 2027,Nima
3250000.0,4.0,5.0,3067.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Orania
3450000.0,3.0,4.0,1564.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q4 2025,Ruba
8750000.0,3.0,4.0,1865.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q4 2025,Ruba
2800000.0,2.0,3.0,1089.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2025,Ruba
2750000.0,2.0,3.0,1089.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
4500000.0,2.0,3.0,1409.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,St. Regis Residences Tower 2
16450000.0,5.0,6.0,8609.0, UAE, Dubai, The Oasis by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Palmiera
16500000.0,5.0,6.0,8611.0, UAE, Dubai, The Oasis by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Palmiera
3850000.0,4.0,5.0,2463.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q4 2027,Joy
4950000.0,2.0,3.0,1083.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2022,Vida Dubai Mall Tower 2
1700000.0,2.0,2.0,1644.0, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2022,Vida Dubai Mall Tower 2
3900000.0,4.0,5.0,3442.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q1 2027,Rivana
11300000.0,4.0,5.0,10188.0, UAE, Dubai, The Oasis by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Palmiera
710000.0,1.0,2.0,861.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2027,Palmiera
2500000.0,3.0,4.0,1906.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q4 2025,Orania
2800000.0,3.0,4.0,1384.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q4 2025,Sun
2350000.0,4.0,5.0,2319.0, UAE, Dubai, Dubailand,Townhouse,Sale,Unfurnished,Off-Plan,Q1 2028,DAMAC Sun City
7250000.0,4.0,5.0,8592.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q3 2026,Farm Gardens
3500000.0,3.0,3.0,2556.0, UAE, Dubai, Reem,Townhouse,Sale,Unfurnished,Ready,Q3 2026,Farm Gardens
470000.0,2.0,1.0,430.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q3 2026,Farm Gardens
1800000.0,1.0,2.0,767.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q3 2026,District One
3950000.0,2.0,2.0,1247.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,St. Regis The Residences Tower 1
1957000.0,1.0,1.0,877.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Bay Grove Residences C Building 10
599999.0,1.0,1.0,862.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2028,Bay Grove Residences C Building 10
2625000.0,3.0,4.0,1873.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q3 2026,Talia
1788000.0,2.0,3.0,1389.0, UAE, Dubai, Mirdif,Apartment,Sale,Unfurnished,Ready,Q3 2026,Talia
1772250.0,2.0,3.0,1544.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
1206000.0,1.0,2.0,835.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
1459500.0,1.0,2.0,1325.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
900000.0,1.0,2.0,861.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q4 2027,The Medalist
1407375.0,1.0,2.0,1159.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
3300000.0,1.0,2.0,1542.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q4 2027,Parkside Boulevard by Tabeer
4300000.0,4.0,4.0,2749.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Off-Plan,Q2 2028,Hills Park
3455000.0,3.0,4.0,1564.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q2 2028,Ruba
3900000.0,4.0,5.0,2463.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q2 2028,Joy
3800000.0,4.0,4.0,2772.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q4 2022,Nara
1700000.0,2.0,2.0,1644.0, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2028,Nara
3500000.0,4.0,4.0,2772.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Ready,Q1 2028,Nara
3200000.0,3.0,4.0,2238.0, UAE, Dubai, Arabian Ranches 3,Villa,Sale,Unfurnished,Ready,Q2 2028,Bliss
5750000.0,3.0,3.0,1806.0, UAE, Dubai, Za'abeel,Apartment,Sale,Unfurnished,Ready,Q1 2027,Lillia
2700000.0,3.0,4.0,2090.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Talia
3200000.0,4.0,5.0,3067.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Orania
3550000.0,4.0,5.0,2848.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Orania
2550000.0,3.0,4.0,2234.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q3 2027,Nima
3750000.0,2.0,2.0,1136.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Marina Shores
3150000.0,4.0,5.0,2683.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q3 2027,Nima
3050000.0,4.0,5.0,2976.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q1 2027,Lillia
2350000.0,3.0,4.0,1906.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Orania
3400000.0,4.0,5.0,4199.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Orania
2800000.0,3.0,4.0,2377.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Off-Plan,Q3 2027,Nima
1164800.0,1.0,2.0,850.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
3800000.0,4.0,6.0,4200.0, UAE, Dubai, Jumeirah Village Circle (JVC),Townhouse,Sale,Unfurnished,Ready,Q4 2027,Parkside Boulevard by Tabeer
1256212.0,1.0,2.0,926.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer
599999.0,1.0,1.0,862.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q4 2027,Parkside Boulevard by Tabeer
3500000.0,3.0,3.0,2556.0, UAE, Dubai, Reem,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Joy
3400000.0,3.0,3.0,2556.0, UAE, Dubai, Reem,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Joy
3500000.0,3.0,4.0,1564.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Ruba
500000.0,2.0,1.0,348.0, UAE, Dubai, Dubai Investment Park (DIP),Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Verdana Residence 2
4950000.0,2.0,3.0,1231.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,DAMAC Bay 2 by Cavalli
695000.0,1.0,2.0,603.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,AG Square
1899999.0,2.0,3.0,1539.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q3 2026,Welcome Residency
1149999.0,1.0,2.0,785.0, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Azizi Venice 14
3649999.0,4.0,5.0,2219.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Ready,Q2 2026,Nara
3200000.0,5.0,4.0,2356.0, UAE, Dubai, DAMAC Lagoons,Townhouse,Sale,Unfurnished,Off-Plan,Q3 2025,Nice
6199999.0,6.0,5.0,4572.0, UAE, Dubai, DAMAC Lagoons,Villa,Sale,Unfurnished,Off-Plan,Q3 2025,Venice
3100000.0,3.0,4.0,1771.0, UAE, Dubai, Dubailand,Townhouse,Sale,Unfurnished,Ready,Q3 2025,Venice
20000000.0,4.0,5.0,5062.0, UAE, Dubai,Dubai Internet City,Apartment,Sale,Unfurnished,Off-Plan,Q3 2025,Venice
2588800.0,2.0,2.0,1377.0, UAE, Dubai, Expo City,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Sidr Residences
2621336.0,2.0,3.0,1557.0, UAE, Dubai,Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Sidr Residences
12625000.0,4.0,4.0,2661.0, UAE, Dubai, Umm Suqeim,Apartment,Sale,Unfurnished,Ready,Q1 2028,Madinat Jumeirah Living
1468144.0,1.0,2.0,699.0, UAE, Dubai,Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Madinat Jumeirah Living
4432430.0,3.0,5.0,2715.0, UAE, Dubai,Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Madinat Jumeirah Living
3000000.0,3.0,3.0,2994.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2028,Madinat Jumeirah Living
1550000.0,2.0,2.0,984.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2028,Madinat Jumeirah Living
3762000.0,3.0,3.0,1492.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Madinat Jumeirah Living
1850050.0,1.0,1.0,740.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,The Element
1001646.0,1.0,1.0,541.0, UAE, Dubai, Motor City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Sobha Orbis
5500000.0,6.0,7.0,4727.0, UAE, Dubai, DAMAC Lagoons,Villa,Sale,Unfurnished,Off-Plan,Q3 2025,Santorini
1150000.0,2.0,3.0,1160.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q3 2025,Durar A
1241000.0,2.0,3.0,1560.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q3 2025,Durar A
559999.0,1.0,1.0,690.0, UAE, Dubai, Jebel Ali,Apartment,Sale,Unfurnished,Ready,Q3 2025,Durar A
627206.0,2.0,1.0,386.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Condor Golf Links 18
679771.0,2.0,1.0,394.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Condor Golf Links 18
666212.0,2.0,1.0,386.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Condor Golf Links 18
676614.0,2.0,1.0,392.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Condor Golf Links 18
814000.0,2.0,1.0,529.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Samana Park Meadows
1974000.0,1.0,2.0,969.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Royal Regency
1281000.0,2.0,1.0,491.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Royal Regency
2044354.0,1.0,2.0,1291.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Off-Plan,Q3 2024,The 100
1430000.0,2.0,3.0,1250.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,AG AUM Residence
1249999.0,1.0,2.0,585.0, UAE, Dubai, Motor City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,The Community Motor City
995112.0,1.0,1.0,784.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Samana IVY Gardens 2
1550000.0,2.0,2.0,1114.0, UAE, Dubai, Arjan,Apartment,Sale,Furnished,Ready,Q4 2027,Jewelz by Danube
1630000.0,2.0,3.0,1361.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Ready,Q4 2027,Jewelz by Danube
2500000.0,4.0,3.0,1555.0, UAE, Dubai, DAMAC Lagoons,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Marbella
3995000.0,3.0,4.0,2449.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2025,Marbella
1415888.0,2.0,2.0,957.0, UAE, Dubai, Town Square,Apartment,Sale,Furnished,Off-Plan,Q4 2027,Odessa
1038888.0,1.0,1.0,827.0, UAE, Dubai, Town Square,Apartment,Sale,Furnished,Off-Plan,Q4 2027,Odessa
780000.0,2.0,1.0,386.0, UAE, Dubai, Dubai Silicon Oasis (DSO),Apartment,Sale,Furnished,Off-Plan,Q3 2028,Timez By Danube
2623000.0,2.0,2.0,2674.0, UAE, Dubai, Dubai Science Park,Apartment,Sale,Furnished,Off-Plan,Q3 2028,Opalz By Danube
